Make,Model,Variant,Ex-Showroom_Price(Rs),Displacement(cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity(litres),Fuel_Type,Height(mm),Length(mm),Width(mm),Body_Type,Doors,City_Mileage(km/litre),Highway_Mileage(km/litre),ARAI_Certified_Mileage(km/litre),ARAI_Certified_Mileage_for_CNG(km/litre),Kerb_Weight(Kg),Gears,Ground_Clearance(mm),Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track(mm),Rear_Track(mm),Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space(Litres),CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius(meter),Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_CameraSide_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Mini,Cooper 5 Door,Cooper D,3600000,1496,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,44,Petrol,1425,3982,1727,Hatchback,5,10.3,,21.15,,1295,6,,Ventilated Disc,Ventilated Disc,,,,,175/65 R15,175/65 R15,Hydraulic Power,All Windows,Power seats,,116PS@4000rpm,270Nm@1750-2250rpm,,,TRUE,,5,Leather,Automatic,,175/65 R15,,,CD Player with USB & Aux-in,,,2 years / Unlimited Kms,TRUE,Internal,278,,,TRUE,,,,,,,,Manual,,Automatic,Analog,TRUE,,TRUE,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,,2,16.5:1,"Reach, Rake",,,,TRUE,,,,,,Multifunction Steering Wheel,,,Electric Adjustment,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,,,TRUE,TRUE,,,,,
Mini,Convertible,Cooper S,3830000,1998,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,44,Petrol,1415,3850,1727,Convertible,2,,,14.59,,1370,6,,Ventilated Disc,Ventilated Disc,single joint spring-strut front axle,multiple control-arm rear axle,,,195/55 R16,195/55 R16,Electro-Hydraulic,All Windows,TRUE,Smart Key,192PS@5000-6000rpm,280NM@1250-4600rpm,Digital,Analog,Analog,TRUE,4,Leather,Automatic,,195 / 55 R16,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Internal,215,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,11:01,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,,,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment,TRUE,TRUE,,Cup Holders,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Volvo,Xc40,D4 Momentum,3990000,1969,5,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1652,4425,1863,SUV,5,,,,,,8,211,Ventilated Disc,Ventilated Disc,Independent suspension with gash shox,Torsion Beam gas shox,,,235/55 R19,235/55 R19,Electric Power,All Windows,TRUE,Smart Key,190bhp,400Nm,Digital,Digital,Analog,TRUE,5,Leather,Automatic,2702,235/55 R19,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,,,TRUE,Internal,,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,,2 Zone Climate Control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,,7,,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,,,,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,,TRUE,TRUE,,,,All,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,
Volvo,Xc40,D4 Inscription,4390000,1969,5,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1652,4425,1863,SUV,5,,,,,,8,211,Ventilated Disc,Ventilated Disc,Independent suspension with gash shox,Torsion Beam gas shox,,,235/55 R19,235/55 R19,Electric Power,All Windows,TRUE,Smart Key,190bhp,400Nm,Digital,Digital,Analog,TRUE,5,Leather,Automatic,2702,235/55 R19,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,,,TRUE,Internal,,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,,2 Zone Climate Control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,,7,,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,,,,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,,TRUE,TRUE,TRUE,,,All,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,
Volvo,Xc40,T4 R-Design,3990000,1969,5,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,54,Petrol,1652,4425,1863,SUV,5,,,,,,8,211,Ventilated Disc,Ventilated Disc,Independent suspension with gash shox,Torsion Beam gas shox,,,235/55 R18,235/55 R18,Electric Power,All Windows,TRUE,Smart Key,190PS@4000rpm,300Nm@1750rpm,Digital,Digital,Analog,TRUE,5,Leather,Automatic,2702,235/55 R18,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,432,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,5.7,TRUE,Driver & Front Passenger,,2 Zone Climate Control,TRUE,TRUE,TRUE,,TRUE,TRUE,"Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,All Rows,,"Drive side airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,TRUE,TRUE,,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,,TRUE,TRUE,,TRUE,,All,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,
Mini,Clubman,Cooper S,4120000,1998,4,4,,In-line,BS IV,"Front, Longitudinal",Injection,,Petrol,1441,4253,1801,Hatchback,4,12.3,13.8,13.8,,1960,,146,Ventilated Disc,Ventilated Disc,single joint spring-strut front axle,multiple control-arm rear axle,1564,1565,195/55 R16,195/55 R16,Electric Power,Only Front Windows,TRUE,Smart Key,192PS@6200RPM,280NM@1250rpm,Digital,Analog,Analog,TRUE,5,Leather,Manual,2670,195 / 55 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"With Remote, Internal",360,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,,TRUE,"Internal, With Remote",TRUE,Manual,Analog + Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Manual Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,
Audi,A4,Premium Plus 35 Tfsi,4149000,1395,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,54,Petrol,1427,4726,1842,Sedan,4,,,,,1450,7,,Ventilated Disc,Ventilated Disc,"Independent-wheel suspension, five-link axle with front track rod, aluminum transverse link, subframe and tubular anti-roll bar","Independent-wheel suspension, five-link axle with rear track rod, resiliently mounted subframe and anti-roll bar",1572,1555,225/50 R17 94Y,225/50 R17 94Y,Electric Power,All Windows,"True, with memory",Smart Key,150PS@5000-6000rpm,250Nm@1500-3500,Digital,Digital,Analog,TRUE,5,Leather,DCT,2820,,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,With Remote,480,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Push to Open,Digital,Automatic,Digital,TRUE,,TRUE,Driver & Front Passenger,,3 Zone climate control,TRUE,TRUE,TRUE,,TRUE,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1945,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Audi,A4,Technology 35 Tfsi,4507000,1395,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,54,Petrol,1427,4726,1842,Sedan,4,,,,,1450,7,,Ventilated Disc,Ventilated Disc,"Independent-wheel suspension, five-link axle with front track rod, aluminum transverse link, subframe and tubular anti-roll bar","Independent-wheel suspension, five-link axle with rear track rod, resiliently mounted subframe and anti-roll bar",1572,1555,225/50 R17 94Y,225/50 R17 94Y,Electric Power,All Windows,"True, with memory",Smart Key,150PS@5000-6000rpm,250Nm@1500-3500,Digital,Digital,Analog,TRUE,5,Leather,DCT,2820,,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,With Remote,480,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Push to Open,Digital,Automatic,Digital,TRUE,,TRUE,Driver & Front Passenger,,3 Zone climate control,TRUE,TRUE,TRUE,,TRUE,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1945,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,TRUE,TRUE,8,,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Mini,John Cooper Works,Hatch,4350000,1998,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,44,Petrol,1414,3874,1727,"Sports, Hatchback",3,,,16.47,,1330,8,,Ventilated Disc,Ventilated Disc,,,,,"43.66 cm/17"" Light Alloy Wheels JCW Track Spoke, Black","43.66 cm/17"" Light Alloy Wheels JCW Track Spoke, Black",Electric Power,All Windows,"True, with memory","Remote, Smart Key",231hp@5200-6200rpm,320 Nm@1450-4800rpm,Digital,Digital,Digital,TRUE,2,Leather,Automatic,2495,"43.66 cm/17"" Light Alloy Wheels JCW Track Spoke, Black",TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"Manual, With Remote",455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,"With Remote, Internal",Digital,Automatic,Digital,TRUE,,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,TRUE,TRUE,"Eco, Sport",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1710,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,,2,10.2:1,"Rake, Reach",,,Rear sensors with camera,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,2,TRUE,TRUE,,
Jaguar,Xe,S Petrol,4498000,1997,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,61,Petrol,1416,4691,1850,Sedan,4,,,11,,1639,8,125,Ventilated Disc,Ventilated Disc,Double wishbone,Independent Integral Link,1597,1598,205 / 55 R17,205 / 55 R17,Hydraulic Power,All Windows,Power seats,Remote,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2835,205 / 55 R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"Internal, With Remote",455,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,11.22,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,,,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2150,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,10.5+/-0.5,"Rake, Reach",,,Front and rear sensors with camera,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Jaguar,Xe,S Diesel,4498000,1999,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,56,Diesel,1416,4691,1850,Sedan,4,,,11,,1611,8,125,Ventilated Disc,Ventilated Disc,Double wishbone,Independent Integral Link,1597,1598,205 / 55 R17,205 / 55 R17,Hydraulic Power,All Windows,Power seats,Remote,180PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,TRUE,4,Leather,Automatic,2835,205 / 55 R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"Internal, With Remote",455,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,11.22,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,,,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2190,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,15.5+/-0.5,"Rake, Reach",,,Front and rear sensors with camera,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Jaguar,Xe,Se Diesel,4633000,1999,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,56,Diesel,1416,4691,1850,Sedan,4,,,11,,1611,8,125,Ventilated Disc,Ventilated Disc,Double wishbone,Independent Integral Link,1597,1598,205 / 55 R17,205 / 55 R17,Hydraulic Power,All Windows,"True, with memory",Smart Key,180PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,TRUE,4,Leather,Automatic,2835,205 / 55 R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"Internal, With Remote",455,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,11.22,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,,,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2190,"Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,15.5+/-0.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Jaguar,Xe,Se Petrol,4633000,1997,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,61,Petrol,1416,4691,1850,Sedan,4,,,11,,1639,8,125,Ventilated Disc,Ventilated Disc,Double wishbone,Independent Integral Link,1597,1598,205 / 55 R17,205 / 55 R17,Hydraulic Power,All Windows,"True, with memory",Smart Key,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2835,205 / 55 R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,"Internal, With Remote",455,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,,TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,11.22,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,,,TRUE,"Normal, Comfort, Eco, Sport",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2150,"Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,10.5+/-0.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,TRUE,TRUE,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,Only front,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
Jaguar,Xf,2.0 Prestige,5436329,1999,4,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,74,Petrol,1460,4961,2091,Sedan,4,5.7,13.12,13.12,,1730,8,,Ventilated Disc,Ventilated Disc,Adaptive Dynamics system,Adaptive Dynamics system,1605,1594,235/55R17,235/55R17,Electric Power,All Windows,"True, with memory",,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,Analog,TRUE,5,Leather,Automatic,2960,235/55R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Manual,505,TRUE,TRUE,TRUE,Digital,TRUE,TRUE,TRUE,TRUE,,TRUE,Internal,TRUE,Automatic,Analog,TRUE,11.61,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,2210,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,10:01,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
Jaguar,Xf,2.0 Portfolio,6073446,1999,4,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82,Petrol,1457,5252,1899,Sedan,4,5.7,13.12,13.12,,1871,8,100,Ventilated Disc,Ventilated Disc,Adaptive Dynamics system,Adaptive Dynamics system,1605,1594,235/55R18,235/55R18,Electric Power,All Windows,TRUE,Smart Key,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,Analog,TRUE,5,Leather,Automatic,3157,235/55R18,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Manual,520,TRUE,TRUE,TRUE,Digital,TRUE,TRUE,TRUE,TRUE,,TRUE,Internal,TRUE,Automatic,Analog,TRUE,11.61,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,TRUE,TRUE,,,,,TRUE,,,,TRUE,,,TRUE,TRUE,All Rows,2210,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,10:01,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,TRUE,TRUE,,,TRUE,Touch Sensitive,TRUE,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,,All,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,
